wavelength,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36
860.369,,0.992119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861.299,,,,,,,,,,,,,,,,0.821097,,,,,,,,,,,,,,,,,,,,
862.299,,,,,,,,,,,,,,,,0.908016,,,,,,,,,,,,,,,,,,,,
863.25,,,,,,,,,,,,,,,,,0.00153669,,,,,,,,,,,,,,,,,,,
863.32,,,,,,,,,,,,,,,,0.965926,,,,,,,,,,,,,,,,,,,,
863.38,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864.309,,,,,,,,,,,,,,,,0.993946,,,,,,,,,,,,,,,,,,,,
865.309,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
865.38,,0.982019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866.25,,,,,,,,,,,,,,,,,0.00381636,,,,,,,,,,,,,,,,,,,
866.32,,,,,,,,,,,,,,,,0.992554,,,,,,,,,,,,,,,,,,,,
867.299,,,,,,,,,,,,,,,,0.984748,,,,,,,,,,,,,,,,,,,,
868.32,,,,,,,,,,,,,,,,0.971232,,,,,,,,,,,,,,,,,,,,
868.34,,,,,,,,,,,,,,,,,,,0.000552173,,,,,,,,,,,,,,,,,
868.39,,0.948361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869.25,,,,,,,,,,,,,,,,,0.00716805,,,,,,,,,,,,,,,,,,,
869.309,,,,,,,,,,,,,,,,0.944046,,,,,,,,,,,,,,,,,,,,
870,0.000163882,,0.000151557,0.000179707,,,,8.99508e-05,4.59983e-05,1.99842e-05,3.18434e-05,5.56616e-06,0.00064762,0.00498437,0.00382516,,,5.42899e-05,,,,,,,,,,,,,,,,,,
870.299,,,,,,,,,,,,,,,,0.89756,,,,,,,,,,,,,,,,,,,,
870.369,,0.905963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871.309,,,,,,,,,,,,,,,,0.821835,,,,,,,,,,,,,,,,,,,,
871.33,,,,,,,,,,,,,,,,,,,0.00138738,,,,,,,,,,,,,,,,,
872.26,,,,,,,,,,,,,,,,,0.0140354,,,,,,,,,,,,,,,,,,,
872.32,,,,,,,,,,,,,,,,0.725226,,,,,,,,,,,,,,,,,,,,
873.299,,,,,,,,,,,,,,,,0.624753,,,,,,,,,,,,,,,,,,,,
873.369,,0.747951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874.32,,,,,,,,,,,,,,,,0.507534,,,,,,,,,,,,,,,,,,,,
874.34,,,,,,,,,,,,,,,,,,,0.00246915,,,,,,,,,,,,,,,,,
875.25,,,,,,,,,,,,,,,,,0.0287295,,,,,,,,,,,,,,,,,,,
875.309,,,,,,,,,,,,,,,,0.374478,,,,,,,,,,,,,,,,,,,,
875.38,,0.537965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876.309,,,,,,,,,,,,,,,,0.227633,,,,,,,,,,,,,,,,,,,,
877.309,,,,,,,,,,,,,,,,0.112904,,,,,,,,,,,,,,,,,,,,
877.33,,,,,,,,,,,,,,,,,,,0.0032992,,,,,,,,,,,,,,,,,
878.26,,,,,,,,,,,,,,,,,0.0638651,,,,,,,,,,,,,,,,,,,
878.32,,,,,,,,,,,,,,,,0.0547014,,,,,,,,,,,,,,,,,,,,
878.39,,0.230191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879.299,,,,,,,,,,,,,,,,0.0295694,,,,,,,,,,,,,,,,,,,,
880,5.33242e-05,,9.43361e-05,7.62545e-05,,,,4.54865e-05,2.61046e-05,2.56252e-05,1.86553e-05,9.52984e-06,0.000414696,0.00054015,0.000156606,,,0.000109354,,,,,,,,,,,,,,,,,,
880.309,,,,,,,,,,,,,,,,0.0176688,,,,,,,,,,,,,,,,,,,,
880.33,,,,,,,,,,,,,,,,,,,0.00373277,,,,,,,,,,,,,,,,,
880.38,,0.133463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881.239,,,,,,,,,,,,,,,,,0.141549,,,,,,,,,,,,,,,,,,,
881.299,,,,,,,,,,,,,,,,0.0115852,,,,,,,,,,,,,,,,,,,,
882.299,,,,,,,,,,,,,,,,0.0080226,,,,,,,,,,,,,,,,,,,,
883.299,,,,,,,,,,,,,,,,0.00570772,,,,,,,,,,,,,,,,,,,,
883.32,,,,,,,,,,,,,,,,,,,0.00433887,,,,,,,,,,,,,,,,,
883.369,,0.0674524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884.239,,,,,,,,,,,,,,,,,0.299075,,,,,,,,,,,,,,,,,,,
884.309,,,,,,,,,,,,,,,,0.00415471,,,,,,,,,,,,,,,,,,,,
885.32,,,,,,,,,,,,,,,,0.00296429,,,,,,,,,,,,,,,,,,,,
885.39,,0.0508459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886.309,,,,,,,,,,,,,,,,0.00202834,,,,,,,,,,,,,,,,,,,,
886.33,,,,,,,,,,,,,,,,,,,0.00608017,,,,,,,,,,,,,,,,,
887.25,,,,,,,,,,,,,,,,,0.536146,,,,,,,,,,,,,,,,,,,
887.309,,,,,,,,,,,,,,,,0.00131317,,,,,,,,,,,,,,,,,,,,
888.32,,,,,,,,,,,,,,,,0.00079151,,,,,,,,,,,,,,,,,,,,
888.38,,0.0368758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889.299,,,,,,,,,,,,,,,,0.000506564,,,,,,,,,,,,,,,,,,,,
889.32,,,,,,,,,,,,,,,,,,,0.0102262,,,,,,,,,,,,,,,,,
890,6.35148e-05,,7.70542e-05,5.76376e-05,,,,1.55822e-05,1.23168e-05,3.33924e-05,1.86604e-05,5.23673e-06,0.000379999,0.000429834,0.000110504,,,0.000165201,,,,,,,,,,,,,,,,,,
890.239,,,,,,,,,,,,,,,,,0.781357,,,,,,,,,,,,,,,,,,,
890.299,,,,,,,,,,,,,,,,0.000271489,,,,,,,,,,,,,,,,,,,,
890.369,,0.03086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891.299,,,,,,,,,,,,,,,,0.000139951,,,,,,,,,,,,,,,,,,,,
892.32,,,,,,,,,,,,,,,,,,,0.0179884,,,,,,,,,,,,,,,,,
893.25,,,,,,,,,,,,,,,,,0.932649,,,,,,,,,,,,,,,,,,,
893.38,,0.022257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895.33,,,,,,,,,,,,,,,,,,,0.0313845,,,,,,,,,,,,,,,,,
895.38,,0.0170015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896.25,,,,,,,,,,,,,,,,,0.978567,,,,,,,,,,,,,,,,,,,
898.33,,,,,,,,,,,,,,,,,,,0.0492473,,,,,,,,,,,,,,,,,
898.38,,0.00998963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899.25,,,,,,,,,,,,,,,,,0.991874,,,,,,,,,,,,,,,,,,,
900,5.1357e-05,,7.06516e-05,2.87508e-05,,,,1.72391e-05,1.67582e-05,3.25838e-05,1.8517e-05,4.55834e-06,0.000313011,0.000362876,5.37612e-05,0.000283096,,0.000138523,,,,,,,,,,,,,,,,,,
900.369,,0.00775458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901.33,,,,,,,,,,,,,,,,,,,0.0744332,,,,,,,,,,,,,,,,,
902.25,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
904.34,,,,,,,,,,,,,,,,,,,0.119953,,,,,,,,,,,,,,,,,
905.239,,,,,,,,,,,,,,,,,0.995018,,,,,,,,,,,,,,,,,,,
907.32,,,,,,,,,,,,,,,,,,,0.210168,,,,,,,,,,,,,,,,,
908.26,,,,,,,,,,,,,,,,,0.985953,,,,,,,,,,,,,,,,,,,
910,6.44651e-05,0.00477509,7.35889e-05,3.78201e-05,,,,1.25835e-05,1.77416e-05,3.6767e-05,2.0326e-05,1.03136e-05,0.00039022,0.000398638,4.00252e-05,0.000187054,,0.000342517,,,,,,,,,,,,,,,,,,
910.32,,,,,,,,,,,,,,,,,,,0.365959,,,,,,,,,,,,,,,,,
911.25,,,,,,,,,,,,,,,,,0.984673,,,,,,,,,,,,,,,,,,,
913.34,,,,,,,,,,,,,,,,,,,0.557468,,,,,,,,,,,,,,,,,
914.239,,,,,,,,,,,,,,,,,0.983359,,,,,,,,,,,,,,,,,,,
916.33,,,,,,,,,,,,,,,,,,,0.710465,,,,,,,,,,,,,,,,,
917.239,,,,,,,,,,,,,,,,,0.896885,,,,,,,,,,,,,,,,,,,
919.33,,,,,,,,,,,,,,,,,,,0.790124,,,,,,,,,,,,,,,,,
920,3.50587e-05,0.00550343,5.84151e-05,4.07732e-05,,,,1.0852e-05,1.47573e-05,2.81912e-05,2.14502e-05,1.28527e-05,0.000716057,0.000470914,3.21375e-05,0.000100899,,0.00631466,,,,,,,,,,,,,,,,,,
920.25,,,,,,,,,,,,,,,,,0.657037,,,,,,,,,,,,,,,,,,,
921.25,,,,,,,,,,,,,,,,,,0.00260296,,,,,,,,,,,,,,,,,,
922.239,,,,,,,,,,,,,,,,,,0.00811997,,,,,,,,,,,,,,,,,,
922.33,,,,,,,,,,,,,,,,,,,0.834156,,,,,,,,,,,,,,,,,
923.25,,,,,,,,,,,,,,,,,0.349541,0.020514,,,,,,,,,,,,,,,,,,
924.25,,,,,,,,,,,,,,,,,,0.0466882,,,,,,,,,,,,,,,,,,
925.239,,,,,,,,,,,,,,,,,,0.0968849,,,,,,,,,,,,,,,,,,
925.33,,,,,,,,,,,,,,,,,,,0.874839,,,,,,,,,,,,,,,,,
926.25,,,,,,,,,,,,,,,,,0.150066,0.176443,,,,,,,,,,,,,,,,,,
927.25,,,,,,,,,,,,,,,,,,0.283054,,,,,,,,,,,,,,,,,,
928.25,,,,,,,,,,,,,,,,,,0.40788,,,,,,,,,,,,,,,,,,
928.34,,,,,,,,,,,,,,,,,,,0.908208,,,,,,,,,,,,,,,,,
929.25,,,,,,,,,,,,,,,,,0.0696377,0.5397,,,,,,,,,,,,,,,,,,
930,3.44346e-05,0.00352123,6.47128e-05,4.97366e-05,,,,8.61035e-06,1.58068e-05,1.44884e-05,1.09868e-05,1.12932e-05,0.000338653,0.000465606,2.21098e-05,5.30184e-05,,,,,,,,,,,,,,,,,,,,
930.25,,,,,,,,,,,,,,,,,,0.671584,,,,,,,,,,,,,,,,,,
931.25,,,,,,,,,,,,,,,,,,0.795694,,,,,,,,,,,,,,,,,,
931.34,,,,,,,,,,,,,,,,,,,0.933493,,,,,,,,,,,,,,,,,
932.239,,,,,,,,,,,,,,,,,0.0367187,0.895987,,,,,,,,,,,,,,,,,,
933.25,,,,,,,,,,,,,,,,,,0.96191,,,,,,,,,,,,,,,,,,
934.25,,,,,,,,,,,,,,,,,,0.99259,,,,,,,,,,,,,,,,,,
934.33,,,,,,,,,,,,,,,,,,,0.963159,,,,,,,,,,,,,,,,,
935.26,,,,,,,,,,,,,,,,,0.0197457,1,,,,,,,,,,,,,,,,,,
936.239,,,,,,,,,,,,,,,,,,0.995637,,,,,,,,,,,,,,,,,,
937.239,,,,,,,,,,,,,,,,,,0.982598,,,,,,,,,,,,,,,,,,
937.32,,,,,,,,,,,,,,,,,,,0.988785,,,,,,,,,,,,,,,,,
938.239,,,,,,,,,,,,,,,,,0.0101436,0.952544,,,,,,,,,,,,,,,,,,
939.239,,,,,,,,,,,,,,,,,,0.895022,,,,,,,,,,,,,,,,,,
940,3.32217e-05,0.00129277,9.03177e-05,5.04499e-05,,,,2.76097e-05,1.75383e-05,1.51757e-05,2.06469e-05,1.6759e-05,0.000277349,0.000405742,2.20303e-05,4.0647e-05,,,,,,,,,,,,,,,,,,,,
940.25,,,,,,,,,,,,,,,,,,0.800844,,,,,,,,,,,,,,,,,,
940.33,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
941.25,,,,,,,,,,,,,,,,,,0.677737,,,,,,,,,,,,,,,,,,
941.26,,,,,,,,,,,,,,,,,0.00500915,,,,,,,,,,,,,,,,,,,
942.26,,,,,,,,,,,,,,,,,,0.538162,,,,,,,,,,,,,,,,,,
943.25,,,,,,,,,,,,,,,,,,0.39978,,,,,,,,,,,,,,,,,,
943.34,,,,,,,,,,,,,,,,,,,0.995003,,,,,,,,,,,,,,,,,
944.239,,,,,,,,,,,,,,,,,,0.271567,,,,,,,,,,,,,,,,,,
944.25,,,,,,,,,,,,,,,,,0.00282929,,,,,,,,,,,,,,,,,,,
945.25,,,,,,,,,,,,,,,,,,0.160349,,,,,,,,,,,,,,,,,,
946.25,,,,,,,,,,,,,,,,,,0.0801314,,,,,,,,,,,,,,,,,,
946.33,,,,,,,,,,,,,,,,,,,0.986899,,,,,,,,,,,,,,,,,
947.239,,,,,,,,,,,,,,,,,0.00185772,0.034489,,,,,,,,,,,,,,,,,,
948.239,,,,,,,,,,,,,,,,,,0.0141569,,,,,,,,,,,,,,,,,,
949.239,,,,,,,,,,,,,,,,,,0.00514307,,,,,,,,,,,,,,,,,,
949.33,,,,,,,,,,,,,,,,,,,0.957158,,,,,,,,,,,,,,,,,
950,7.75975e-05,0.00294685,8.40388e-05,5.70253e-05,,,,2.72364e-05,8.8131e-06,6.23161e-06,1.52057e-05,9.82531e-06,0.000288153,0.000345988,9.16303e-06,7.4902e-05,,,,,,,,,,,,,,,,,,,,
950.26,,,,,,,,,,,,,,,,,0.00139462,0.00181415,,,,,,,,,,,,,,,,,,
952.34,,,,,,,,,,,,,,,,,,,0.866557,,,,,,,,,,,,,,,,,
955.33,,,,,,,,,,,,,,,,,,,0.710571,,,,,,,,,,,,,,,,,
958.33,,,,,,,,,,,,,,,,,,,0.523736,,,,,,,,,,,,,,,,,
960,8.87949e-05,0.00218502,8.73511e-05,5.28508e-05,,,,2.44021e-05,1.74161e-05,8.50757e-06,1.07482e-05,9.05487e-06,0.000356459,0.000332874,8.31537e-06,8.2985e-05,0.0012781,0.000328852,,,,,,,,,,,,,,,,,,
961.32,,,,,,,,,,,,,,,,,,,0.355433,,,,,,,,,,,,,,,,,
964.32,,,,,,,,,,,,,,,,,,,0.22512,,,,,,,,,,,,,,,,,
967.32,,,,,,,,,,,,,,,,,,,0.135065,,,,,,,,,,,,,,,,,
970,0.000139009,0.00188737,0.000118499,7.56883e-05,,,,2.6966e-05,1.50126e-05,7.09049e-06,1.33545e-05,4.68434e-06,0.000184447,0.000259072,5.63652e-06,0.000148341,0.000675349,8.01329e-05,,,,,,,,,,,,,,,,,,
970.33,,,,,,,,,,,,,,,,,,,0.0778813,,,,,,,,,,,,,,,,,
973.33,,,,,,,,,,,,,,,,,,,0.0456242,,,,,,,,,,,,,,,,,
976.34,,,,,,,,,,,,,,,,,,,0.0289594,,,,,,,,,,,,,,,,,
979.33,,,,,,,,,,,,,,,,,,,0.0204673,,,,,,,,,,,,,,,,,
980,4.79527e-05,0.00200623,6.28627e-05,6.46422e-05,,,,3.11746e-05,1.14245e-05,6.47999e-06,9.59041e-06,5.77429e-06,0.000150656,0.000218223,9.62243e-06,0.000208409,0.00058151,3.70355e-05,,,,,,,,,,,,,,,,,,
982.34,,,,,,,,,,,,,,,,,,,0.0158911,,,,,,,,,,,,,,,,,
985.33,,,,,,,,,,,,,,,,,,,0.0129311,,,,,,,,,,,,,,,,,
988.34,,,,,,,,,,,,,,,,,,,0.0103355,,,,,,,,,,,,,,,,,
990,3.38377e-05,9.24015e-05,4.31508e-05,4.67225e-05,,,,1.4775e-05,1.00475e-05,6.88699e-06,1.15534e-05,4.76928e-06,0.000155525,0.000209644,5.02633e-06,0.000125084,0.000362182,2.5563e-05,,,,,,,,,,,,,,,,,,
991.32,,,,,,,,,,,,,,,,,,,0.00772749,,,,,,,,,,,,,,,,,
994.33,,,,,,,,,,,,,,,,,,,0.00555292,,,,,,,,,,,,,,,,,
997.33,,,,,,,,,,,,,,,,,,,0.00377608,,,,,,,,,,,,,,,,,
1000,3.27471e-05,6.44445e-05,5.73557e-05,4.69215e-05,,,,1.68455e-05,9.65632e-06,5.22524e-06,7.32526e-06,3.93543e-06,0.000268848,0.000190268,7.16645e-06,9.99379e-05,0.000423911,4.03856e-05,,,,,,,,,,,,,,,,,,
1000.3,,,,,,,,,,,,,,,,,,,0.00259656,,,,,,,,,,,,,,,,,
1003.3,,,,,,,,,,,,,,,,,,,0.00191091,,,,,,,,,,,,,,,,,
1006.3,,,,,,,,,,,,,,,,,,,0.0015974,,,,,,,,,,,,,,,,,
1009.3,,,,,,,,,,,,,,,,,,,0.00148869,,,,,,,,,,,,,,,,,
1010,4.12179e-05,8.82475e-05,2.86557e-05,3.55313e-05,,,,7.54805e-06,1.63596e-05,5.74636e-06,7.21174e-06,7.05556e-06,7.60844e-05,0.000136053,4.08868e-06,0.000129476,0.000381458,1.90339e-05,,,,,,,,,,,,,,,,,,
1012.3,,,,,,,,,,,,,,,,,,,0.00148732,,,,,,,,,,,,,,,,,
1015.3,,,,,,,,,,,,,,,,,,,0.00151618,,,,,,,,,,,,,,,,,
1020,5.93016e-05,8.12004e-05,5.06297e-05,6.18111e-05,,,,3.08648e-05,1.43527e-05,3.45046e-06,8.20512e-06,5.60532e-06,6.70567e-05,0.000127374,5.04666e-06,0.000278277,0.00045003,5.1502e-05,0.00181252,,,,,,,,,,,,,,,,,
1030,6.12608e-05,7.89791e-05,4.22628e-05,4.63894e-05,,,,9.48284e-06,1.36266e-05,9.12628e-06,1.03882e-05,3.98922e-06,0.000275005,0.0002378,4.57507e-06,0.000161826,0.000512839,5.09118e-05,0.000864731,,,,,,,,,,,,,,,,,
1040,5.36029e-05,0.000279722,3.8474e-05,6.03656e-05,,,,1.15744e-05,1.84977e-05,1.06929e-05,9.65279e-06,3.25354e-06,8.27912e-05,0.000136736,9.39424e-06,0.000307667,0.000529104,3.82709e-05,0.000679166,,,,,,,,,,,,,,,,,
1050,6.06215e-05,8.73063e-05,8.53096e-05,9.76395e-05,,,,3.36457e-05,3.23156e-05,1.19444e-05,8.53164e-06,8.67596e-06,5.9039e-05,0.000180565,8.02215e-06,0.000211423,0.000261951,5.99917e-05,0.00127365,,,,,,,,,,,,,,,,,
1060,7.26208e-05,9.05744e-05,6.36703e-05,5.23006e-05,,,,2.06283e-05,2.16632e-05,9.30803e-06,8.97669e-06,6.0271e-06,4.86734e-05,0.000789037,8.32685e-06,0.000187154,6.4485e-05,7.30367e-05,0.000915256,,,,,,,,,,,,,,,,,
1070,7.03365e-05,0.000123485,7.8301e-05,8.69325e-05,,,,3.67756e-05,1.39952e-05,1.11068e-05,7.51619e-06,9.31219e-06,6.7103e-05,6.95549e-05,1.32478e-05,0.000184347,7.38719e-05,0.000458573,0.00165244,,,,,,,,,,,,,,,,,
1080,7.89588e-05,0.000201437,0.000105559,0.000117684,,,,2.47643e-05,2.59164e-05,1.77267e-05,1.98978e-05,5.86434e-06,9.1337e-05,5.91274e-05,1.84891e-05,0.000373871,0.000150047,0.000198642,0.000559615,,,,,,,,,,,,,,,,,
1090,9.23931e-05,0.000254824,0.000125489,0.000147165,,,,5.27403e-05,5.17706e-05,2.23187e-05,1.01996e-05,1.15686e-05,0.00010255,7.37943e-05,2.59691e-05,0.000678731,0.000182747,0.000721875,0.000206005,,,,,,,,,,,,,,,,,
1100,0.000126032,0.00025243,0.00016521,0.000177797,1.62493e-05,4.83925e-06,4.06381e-06,0.000100952,6.21266e-05,3.11861e-05,3.82824e-05,3.03288e-05,6.09071e-05,0.000169307,2.4583e-05,0.00030072,0.000307645,0.000165722,0.000213159,1.78849e-06,5.22802e-06,1.25889e-06,1.39406e-06,1.77273e-06,1.56173e-06,1.41524e-05,,,,,,,,,,
1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000152228,0.00132098
1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.24988e-05,7.08282e-05,0.00023059,0.000140129,0.000600761,0.000243766,,
1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00108162,0.00221844
1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000119288,7.91668e-05,0.000360924,0.000177164,0.000546602,0.00135426,,
1139,,,,,,,,,,,,,,,,,,,,1.13127e-06,2.01265e-06,6.29726e-07,5.04888e-07,4.36795e-07,1.01593e-06,,,,,,,,,,,
1140,,,,,2.371e-05,1.60633e-06,1.01595e-06,,,,,,,,,,,,,,,,,,,3.6641e-06,,,,,,,,,,
1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94177e-06,1.53712e-05,0.000200513,0.000240222,6.24832e-05,0.00128404,0.00309464,0.00127056
1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.65425e-05,0.000119554,0.000357916,0.000670619,0.000599758,0.000944971,0.00106159,0.000434613
1179,,,,,,,,,,,,,,,,,,,,6.00978e-07,1.67784e-06,3.23634e-07,4.83914e-07,4.94196e-07,7.16521e-07,,,,,,,,,,,
1180,,,,,0.000258986,1.86453e-06,1.01595e-06,,,,,,,,,,,,,,,,,,,3.74496e-06,,,,,,,,,,
1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000164779,0.000190884,7.11822e-05,2.43225e-05,0.000315926,0.00138435,0.000306459,0.000635281
1197.5,,,,,6.50307e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198.5,,,,,8.14807e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06745e-05,2.34372e-05,,,,,,,,
1200.5,,,,,0.000143079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201.5,,,,,0.000187813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00205308,0.00246045
1203.5,,,,,0.000339769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91063e-05,0.000166773,0.000137351,8.30767e-05,0.000261767,0.00135426,,
1204.5,,,,,0.00045087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206.5,,,,,0.000743413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207.5,,,,,0.00111233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209.5,,,,,0.00215808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210.5,,,,,0.00304024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212.5,,,,,0.00560942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213.5,,,,,0.00777441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215.5,,,,,0.0139018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216.5,,,,,0.0187724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218.5,,,,,0.0321479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219.5,,,,,0.0426703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,,,,,,4.34061e-05,2.03191e-06,,,,,,,,,,,,,5.95766e-05,1.21267e-06,3.72331e-07,3.23747e-07,4.4643e-07,6.13497e-07,0.000463271,,,,,,,,,,
1221.5,,,,,0.0708867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222.5,,,,,0.0937679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00145218,0.00206718
1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000117266,1.75815e-05,0.000217557,0.000210194,0.000311914,0.00109344,,
1224.5,,,,,0.154784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225.5,,,,,0.200808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227.5,,,,,0.313708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228.5,,,,,0.383924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230.5,,,,,0.527227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231.5,,,,,0.596294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233.5,,,,,0.729626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234.5,,,,,0.785996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236.5,,,,,0.871779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237.5,,,,,0.899536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239.5,,,,,0.947142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,,,,,,,,,,,,,,,,,,,,,,,,,,,7.26363e-06,8.22317e-06,,,,,,,,
1240.5,,,,,0.966143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242.5,,,,,0.995624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000725087,0.00140165
1243.5,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9729e-06,3.0441e-05,0.000245629,0.000293271,0.000843473,0.00142448,,
1245.5,,,,,0.994091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246.5,,,,,0.977992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248.5,,,,,0.917341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249.5,,,,,0.860936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251.5,,,,,0.71745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252.5,,,,,0.632326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254.5,,,,,0.458389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255.5,,,,,0.375542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257.5,,,,,0.233188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258.5,,,,,0.185368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,,,,,,,,,,,,,,,,,,,,1.16948e-05,1.20705e-06,1.78574e-07,4.85374e-07,6.4032e-07,3.19227e-07,,,,,,,,,,,
1260,,,,,,0.000424505,4.06381e-06,,,,,,,,,,,,,,,,,,,0.00228118,,,,,,,,,,
1260.5,,,,,0.113761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261.5,,,,,0.0912707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263.5,,,,,0.0568746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02264e-06,0.000133619,9.5745e-05,0.000375347,0.0005115,0.00172542,0.00138207,0.00321674
1264.5,,,,,0.0454563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266.5,,,,,0.0287779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267.5,,,,,0.0237454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269.5,,,,,0.016255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270.5,,,,,0.0144027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8792e-06,9.80792e-06,,,,,,,,
