wavelength,B4,B5,B6,B7
946,,,,0.7585452096312512
947,,,,0.7518100690351912
948,,,,0.7428860077454119
949,,,,0.7342987034854355
950,,,,0.7282370769489814
951,,,,0.7209968008082169
952,,,,0.715945445361172
953,,,,0.709210304765112
954,,,,0.6997811079306281
955,,,,0.6903519110961441
956,,,,0.6826064994106753
957,,,,0.6755346017848124
958,,,,0.6694729752483584
959,,,,0.658191614749958
960,,,,0.6529718807880115
961,,,,0.6464051187068531
962,,,,0.6374810574170735
963,,,,0.6295672672167032
964,,,,0.6235056406802494
965,,,,0.6176123926586968
966,,,,0.6096986024583263
967,,,,0.600774541168547
968,,,,0.5921872369085704
969,,,,0.5854520963125106
970,,,,0.5804007408654657
971,,,,0.5726553291799967
972,,,,0.5642364034349218
973,,,,0.5566593702643544
974,,,,0.5492507156086883
975,,,,0.5435258461020375
976,,,,0.5364539484761746
977,,,,0.5287085367907055
978,,,,0.5204579895605321
979,,,,0.5187742044115172
980,,,,0.5058090587641018
981,,,,0.4982320255935344
982,,,,0.4908233709378684
983,,,,0.48762417915474
984,,,,0.48223606667789193
985,,,,0.4736487624179156
986,,,,0.4652298366728407
987,,,,0.4574844249873717
988,,,,0.4505809058764102
989,,,,0.4451927933995623
990,,,,0.44014143795251726
991,,,,0.4322276477521469
992,,,,0.4246506145815794
993,,,,0.41993601616433746
994,,,,0.4142111466576865
995,,,,0.4088230341808386
996,,,,0.4032665431890891
997,,,,0.39669978110793075
998,,,,0.39080653308637825
999,,,,0.38508166357972723
1000,,,,0.3778413874389629
1001,,,,0.37228489644721335
1002,,,,0.3621821855531234
1003,,,,0.35578380198686654
1004,,,,0.351911096144132
1005,,,,0.34719649772689004
1006,,,,0.3392827075265197
1007,,,,0.3313689173261492
1008,,,,0.32412864118538476
1009,,,,0.31739350058932486
1010,,,,0.31183700959757543
1011,,,,0.3072907896952349
1012,,,,0.30122916315878095
1013,,,,0.2939888870180165
1014,,,,0.28944266711567607
1015,,,,0.28388617612392664
1016,,,,0.27866644216198017
1017,,,,0.2732783296851322
1018,,,,0.26654318908907226
1019,,,,0.25913453443340634
1020,,,,0.25458831453106584
1021,,,,0.2497053375989224
1022,,,,0.24566425324128643
1023,,,,0.23808722007071903
1024,,,,0.23118370095975757
1025,,,,0.22579558848290962
1026,,,,0.22007071897625863
1027,,,,0.2175450412527362
1028,,,,0.21350395689510024
1029,,,,0.20828422293315377
1030,,,,0.2028961104563058
1031,,,,0.19868664758376836
1032,,,,0.1934669136218219
1033,,,,0.1894258292641859
1034,,,,0.18572150193635298
1035,,,,0.17814446876578552
1036,,,,0.17511365549755853
1037,,,,0.17124094965482406
1038,,,,0.16787337935679408
1039,,,,0.16484256608856712
1040,,,,0.15979121064152216
1041,,,,0.15709715440309818
1042,,,,0.1535612055901667
1043,,,,0.15053039232193977
1044,,,,0.14665768647920527
1045,,,,0.14160633103216033
1046,,,,0.13739686815962285
1047,,,,0.13655497558511537
1048,,,,0.13285064825728238
1049,,,,0.12914632092944942
1050,,,,0.12695740023572993
1051,,,,0.12375820845260146
1052,,,,0.12089577369927597
1053,,,,0.11820171746085201
1054,,,,0.11483414716282205
1055,,,,0.11230846943929956
1056,,,,0.11045630577538308
1057,,,,0.1074254925071561
1058,,,,0.10540495032833812
1059,,,,0.10388954369422462
1060,,,,0.10102710894089914
1061,,,,0.09900656676208118
1062,,,,0.0966492675534602
1063,,,,0.09429196834483922
1064,,,,0.09294494022562723
1065,,,,0.09142953359151375
1066,,,,0.08907223438289276
1067,,,,0.08705169220407477
1068,,,,0.08486277151035529
1069,,,,0.08301060784643881
1070,,,,0.08082168715271933
1071,,,,0.07880114497390134
1072,,,,0.07627546725037886
1073,,,,0.07476006061626538
1074,,,,0.07273951843744739
1075,,,,0.0712241118033339
1076,,,,0.06785654150530393
1077,,,,0.06415221417747097
1078,,,,0.06263680754335747
1079,,,,0.061121400909243985
1080,,,,0.0596059942751305
1081,,,,0.05859572318572151
1082,,,,0.05708031655160802
1083,,,,0.05505977437279004
1084,,,,0.053544367738676546
1085,,,,0.052365718134366065
1086,,,,0.05101869001515407
1087,,,,0.04967166189594209
1088,,,,0.048661390806533096
1089,,,,0.046472470112813614
1090,,,,0.04445192793399563
1091,,,,0.042094628725374644
1092,,,,0.040074086546556656
1093,,,,0.03788516585283718
1094,,,,0.0363697592187237
1095,,,,0.03502273109951171
1096,,,,0.03401246001010272
1097,,,,0.032665431890890724
1098,,,,0.03098164674187574
1099,,,,0.029634618622663755
1100,,,,0.028119211988550264
1101,,,,0.026098669809732283
1102,,,,0.024414884660717298
1103,,,,0.02256272099680081
1104,,,,0.02138407139249032
1105,,,,0.02037380030308133
1106,,,,0.020037043273278328
1107,,,,0.019026772183869344
1108,,,,0.017679744064657353
1109,,,,0.017174608519952856
1110,,,,0.01599595891564237
1111,,,,0.015322444856036371
1112,,,,0.01397541673682438
1113,,,,0.012796767132513893
1114,,,,0.011786496043104902
1115,,,,0.010944603468597408
1116,,,,0.009597575349385419
1117,,,,0.007577033170567436
1118,,,,0.007071897625862941
1119,,,,0.005893248021552451
1120,,,,0.006263680754335747
1121,,,,0.005657518100690352
1122,,,,0.005051355447044958
1123,,,,0.004445192793399563
1124,,,,0.004243138575517765
1125,,,,0.003434921703990571
1126,,,,0.003434921703990571
1127,,,,0.0030308132682269747
1128,,,,0.00242465061458158
1129,,,,0.002222596396699781
1130,,,,0.00242465061458158
1131,,,,0.002222596396699781
1132,,,,0.001818487960936185
1133,,,,0.001818487960936185
1134,,,,0.001818487960936185
1135,,,,0.001818487960936185
1136,,,,0.001818487960936185
1137,,,,0.0022731099511702313
1138,,,,0.0022731099511702313
1139,,,,0.0022731099511702313
1140,,,,0.002020542178817983
1141,,,,0.0017679744064657353
1142,,,,0.0012628388617612395
1143,,,,0.0010102710894089916
1144,,,,0.0010102710894089916
1145,,,,0.0010102710894089916
1146,,,,0.0010102710894089916
1147,,,,0.0010102710894089916
1148,,,,0.0010102710894089916
1149,,,,0.0010102710894089916
1150,,,,0.0010102710894089916
1151,,,,0.0010102710894089916
1152,,,,0.0010102710894089916
1153,,,,0.0010102710894089916
1154,,,,0.0010102710894089916
1155,,,,0.0010102710894089916
1156,,,,0.0010102710894089916
1157,,,,0.0007577033170567437
1158,,,,0.0007577033170567437
1159,,,,0.0007577033170567437
1160,,,,0.0007577033170567437
1161,,,,0.0007577033170567437
1162,,,,0.0007577033170567437
1163,,,,0.0005051355447044958
1164,,,,0.0005051355447044958
1165,,,,0.0005051355447044958
1166,,,,0.0002525677723522479
1167,,,,0.0002525677723522479
1168,,,,0.0002525677723522479
1169,,,,0.0
1170,,,,0.0
