wavelength,Oa01,Oa02,Oa03,Oa04,Oa05,Oa06,Oa07,Oa08,Oa09,Oa10,Oa11,Oa12,Oa13,Oa14,Oa15,Oa16,Oa17,Oa18,Oa19,Oa20,Oa21
409.5449219,,0.9801825881,,,,,,,,,,,,,,,,,,,
409.5909119,4.828489546e-05,,,,,,,,,,,,,,,,,,,,
409.6384583,,0.9814941883,,,,,,,,,,,,,,,,,,,
409.7091064,2.445628161e-05,,,,,,,,,,,,,,,,,,,,
409.7328796,,0.9832129478,,,,,,,,,,,,,,,,,,,
409.8273621,1.213149153e-05,0.9850696325,,,,,,,,,,,,,,,,,,,
409.9202271,,0.98675704,,,,,,,,,,,,,,,,,,,
409.9455872,5.894391506e-06,,,,,,,,,,,,,,,,,,,,
410.0138855,,0.9880082607,,,,,,,,,,,,,,,,,,,
410.0637512,2.805523764e-06,,,,,,,,,,,,,,,,,,,,
410.1082153,,0.9886525869,,,,,,,,,,,,,,,,,,,
410.1817322,1.308225819e-06,,,,,,,,,,,,,,,,,,,,
410.2027893,,0.9886525273,,,,,,,,,,,,,,,,,,,
410.2956848,,0.9881116748,,,,,,,,,,,,,,,,,,,
410.2998047,5.97697067e-07,,,,,,,,,,,,,,,,,,,,
410.3891907,,0.9872549772,,,,,,,,,,,,,,,,,,,
410.4175415,2.675685096e-07,,,,,,,,,,,,,,,,,,,,
410.4835815,,0.9863821864,,,,,,,,,,,,,,,,,,,
410.5351562,1.173742703e-07,,,,,,,,,,,,,,,,,,,,
410.5782471,,0.9857777953,,,,,,,,,,,,,,,,,,,
410.6531677,5.045606954e-08,,,,,,,,,,,,,,,,,,,,
410.67099,,0.9856901169,,,,,,,,,,,,,,,,,,,
410.7646179,,0.986227572,,,,,,,,,,,,,,,,,,,
410.7714233,2.125558396e-08,,,,,,,,,,,,,,,,,,,,
410.8589478,,0.9873753786,,,,,,,,,,,,,,,,,,,
410.8898315,8.775251636e-09,,,,,,,,,,,,,,,,,,,,
