wavelength,S1,S2,S3,S4,S5,S6,S7,S8,S9,F1,F2
526.22,0.003002017826,,,,,,,,,,
526.24,0.002788001795,,,,,,,,,,
526.26,0.002543420499,,,,,,,,,,
526.28,0.002274453733,,,,,,,,,,
526.3,0.001988079493,,,,,,,,,,
526.32,0.001691791395,,,,,,,,,,
526.34,0.001393257852,,,,,,,,,,
526.36,0.001099986893,,,,,,,,,,
526.38,0.0008190545588,,,,,,,,,,
526.4,0.0005569326499,,,,,,,,,,
526.42,0.0003194192474,,,,,,,,,,
526.44,0.0001116426171,,,,,,,,,,
526.46,-6.191502679e-05,,,,,,,,,,
526.48,-0.0001974352529,,,,,,,,,,
526.5,-0.000291872797,,,,,,,,,,
526.52,-0.0003431783691,,,,,,,,,,
526.54,-0.0003506179513,,,,,,,,,,
526.56,-0.0003151322609,,,,,,,,,,
526.58,-0.000239650474,,,,,,,,,,
526.6,-0.0001292607977,,,,,,,,,,
526.62,8.848496484e-06,,,,,,,,,,
526.64,0.0001657311009,,,,,,,,,,
526.66,0.0003313119308,,,,,,,,,,
526.68,0.0004952510973,,,,,,,,,,
526.7,0.0006479368933,,,,,,,,,,
526.72,0.0007814633091,,,,,,,,,,
526.74,0.0008904318027,,,,,,,,,,
526.76,0.0009724297305,,,,,,,,,,
526.78,0.001028079476,,,,,,,,,,
526.8,0.001060618528,,,,,,,,,,
526.82,0.0010750519,,,,,,,,,,
526.84,0.001077000857,,,,,,,,,,
526.86,0.001071440213,,,,,,,,,,
526.88,0.001061555126,,,,,,,,,,
526.9,0.001047946167,,,,,,,,,,
526.92,0.001028363523,,,,,,,,,,
526.94,0.0009980621975,,,,,,,,,,
526.96,0.000950753703,,,,,,,,,,
526.98,0.0008800079563,,,,,,,,,,
527,0.0007808573246,,,,,,,,,,
527.02,0.000651296783,,,,,,,,,,
527.04,0.0004933757201,,,,,,,,,,
527.06,0.0003136413234,,,,,,,,,,
527.08,0.0001228099356,,,,,,,,,,
527.1,-6.531209896e-05,,,,,,,,,,
527.12,-0.0002354932179,,,,,,,,,,
527.14,-0.0003730511486,,,,,,,,,,
527.16,-0.0004658061414,,,,,,,,,,
527.18,-0.0005056931855,,,,,,,,,,
527.2,-0.0004897869037,,,,,,,,,,
527.22,-0.0004206100026,,,,,,,,,,
527.24,-0.0003057298849,,,,,,,,,,
527.26,-0.0001567687709,,,,,,,,,,
527.28,1.196392495e-05,,,,,,,,,,
527.3,0.0001849758417,,,,,,,,,,
527.32,0.000347010637,,,,,,,,,,
527.34,0.0004842186151,,,,,,,,,,
527.36,0.0005849951104,,,,,,,,,,
527.38,0.0006404805057,,,,,,,,,,
527.4,0.0006447746584,,,,,,,,,,
527.42,0.0005949489103,,,,,,,,,,
527.44,0.0004909400732,,,,,,,,,,
