wavelength,B1,B2,B3,B4,B5,B6,B7
10450,0.0,0.0,0.0,0.0,0.0,0.5005,0.0
10460,0.0,0.0,0.0,0.0,0.0,0.535,0.0
10470,0.0,0.0,0.0,0.0,0.0,0.5696,0.0
10480,0.0,0.0,0.0,0.0,0.0,0.6043,0.0
10490,0.0,0.0,0.0,0.0,0.0,0.6391,0.0
10500,0.0,0.0,0.0,0.0,0.0,0.6739,0.0
10510,0.0,0.0,0.0,0.0,0.0,0.6839,0.0
10520,0.0,0.0,0.0,0.0,0.0,0.694,0.0
10530,0.0,0.0,0.0,0.0,0.0,0.7042,0.0
10540,0.0,0.0,0.0,0.0,0.0,0.7145,0.0
10590,0.0,0.0,0.0,0.0,0.0,0.7671,0.0
10640,0.0,0.0,0.0,0.0,0.0,0.7833,0.0
10700,0.0,0.0,0.0,0.0,0.0,0.7908,0.0
10750,0.0,0.0,0.0,0.0,0.0,0.8158,0.0
10800,0.0,0.0,0.0,0.0,0.0,0.8413,0.0
10850,0.0,0.0,0.0,0.0,0.0,0.8743,0.0
10900,0.0,0.0,0.0,0.0,0.0,0.9081,0.0
10950,0.0,0.0,0.0,0.0,0.0,0.9412,0.0
11000,0.0,0.0,0.0,0.0,0.0,0.9751,0.0
11050,0.0,0.0,0.0,0.0,0.0,0.9793,0.0
11100,0.0,0.0,0.0,0.0,0.0,0.9834,0.0
11150,0.0,0.0,0.0,0.0,0.0,0.9693,0.0
11200,0.0,0.0,0.0,0.0,0.0,0.9552,0.0
11250,0.0,0.0,0.0,0.0,0.0,0.9688,0.0
11290,0.0,0.0,0.0,0.0,0.0,0.9798,0.0
11340,0.0,0.0,0.0,0.0,0.0,0.9849,0.0
11390,0.0,0.0,0.0,0.0,0.0,0.9896,0.0
11440,0.0,0.0,0.0,0.0,0.0,0.9929,0.0
11490,0.0,0.0,0.0,0.0,0.0,0.9989,0.0
11540,0.0,0.0,0.0,0.0,0.0,0.9682,0.0
11590,0.0,0.0,0.0,0.0,0.0,0.929,0.0
11630,0.0,0.0,0.0,0.0,0.0,0.9302,0.0
11680,0.0,0.0,0.0,0.0,0.0,0.945,0.0
11730,0.0,0.0,0.0,0.0,0.0,0.9589,0.0
11780,0.0,0.0,0.0,0.0,0.0,0.9721,0.0
11820,0.0,0.0,0.0,0.0,0.0,0.9782,0.0
11870,0.0,0.0,0.0,0.0,0.0,0.9806,0.0
11920,0.0,0.0,0.0,0.0,0.0,0.9813,0.0
11960,0.0,0.0,0.0,0.0,0.0,0.9797,0.0
12010,0.0,0.0,0.0,0.0,0.0,0.9769,0.0
12020,0.0,0.0,0.0,0.0,0.0,0.9759,0.0
12030,0.0,0.0,0.0,0.0,0.0,0.9749,0.0
12040,0.0,0.0,0.0,0.0,0.0,0.9739,0.0
12050,0.0,0.0,0.0,0.0,0.0,0.9729,0.0
12060,0.0,0.0,0.0,0.0,0.0,0.9719,0.0
12070,0.0,0.0,0.0,0.0,0.0,0.9708,0.0
12080,0.0,0.0,0.0,0.0,0.0,0.9698,0.0
12090,0.0,0.0,0.0,0.0,0.0,0.9688,0.0
12100,0.0,0.0,0.0,0.0,0.0,0.9677,0.0
12110,0.0,0.0,0.0,0.0,0.0,0.9665,0.0
12120,0.0,0.0,0.0,0.0,0.0,0.9653,0.0
12130,0.0,0.0,0.0,0.0,0.0,0.964,0.0
12140,0.0,0.0,0.0,0.0,0.0,0.9627,0.0
12150,0.0,0.0,0.0,0.0,0.0,0.9615,0.0
12160,0.0,0.0,0.0,0.0,0.0,0.9602,0.0
12170,0.0,0.0,0.0,0.0,0.0,0.9589,0.0
12180,0.0,0.0,0.0,0.0,0.0,0.9577,0.0
12190,0.0,0.0,0.0,0.0,0.0,0.9564,0.0
12200,0.0,0.0,0.0,0.0,0.0,0.9551,0.0
12210,0.0,0.0,0.0,0.0,0.0,0.9481,0.0
12220,0.0,0.0,0.0,0.0,0.0,0.9412,0.0
12230,0.0,0.0,0.0,0.0,0.0,0.9343,0.0
12240,0.0,0.0,0.0,0.0,0.0,0.9274,0.0
12250,0.0,0.0,0.0,0.0,0.0,0.9205,0.0
12260,0.0,0.0,0.0,0.0,0.0,0.9136,0.0
12270,0.0,0.0,0.0,0.0,0.0,0.9067,0.0
12280,0.0,0.0,0.0,0.0,0.0,0.8999,0.0
12290,0.0,0.0,0.0,0.0,0.0,0.893,0.0
12300,0.0,0.0,0.0,0.0,0.0,0.8861,0.0
12310,0.0,0.0,0.0,0.0,0.0,0.8568,0.0
12320,0.0,0.0,0.0,0.0,0.0,0.8275,0.0
12330,0.0,0.0,0.0,0.0,0.0,0.7982,0.0
12340,0.0,0.0,0.0,0.0,0.0,0.769,0.0
12350,0.0,0.0,0.0,0.0,0.0,0.7398,0.0
12360,0.0,0.0,0.0,0.0,0.0,0.7136,0.0
12370,0.0,0.0,0.0,0.0,0.0,0.6814,0.0
12380,0.0,0.0,0.0,0.0,0.0,0.6523,0.0
12390,0.0,0.0,0.0,0.0,0.0,0.6232,0.0
12400,0.0,0.0,0.0,0.0,0.0,0.594,0.0
12410,0.0,0.0,0.0,0.0,0.0,0.5614,0.0
12420,0.0,0.0,0.0,0.0,0.0,0.5286,0.0
12430,0.0,0.0,0.0,0.0,0.0,0.4957,0.0
12440,0.0,0.0,0.0,0.0,0.0,0.4627,0.0
12450,0.0,0.0,0.0,0.0,0.0,0.4296,0.0
12460,0.0,0.0,0.0,0.0,0.0,0.3964,0.0
12470,0.0,0.0,0.0,0.0,0.0,0.3631,0.0
12480,0.0,0.0,0.0,0.0,0.0,0.3297,0.0
12490,0.0,0.0,0.0,0.0,0.0,0.2962,0.0
12500,0.0,0.0,0.0,0.0,0.0,0.2627,0.0
12510,0.0,0.0,0.0,0.0,0.0,0.2403,0.0
12520,0.0,0.0,0.0,0.0,0.0,0.2181,0.0
12530,0.0,0.0,0.0,0.0,0.0,0.196,0.0
12540,0.0,0.0,0.0,0.0,0.0,0.1741,0.0
12540,0.0,0.0,0.0,0.0,0.0,0.1741,0.0
12550,0.0,0.0,0.0,0.0,0.0,0.1523,0.0
12560,0.0,0.0,0.0,0.0,0.0,0.1307,0.0
12570,0.0,0.0,0.0,0.0,0.0,0.1092,0.0
12580,0.0,0.0,0.0,0.0,0.0,0.0879,0.0
12590,0.0,0.0,0.0,0.0,0.0,0.0667,0.0
12600,0.0,0.0,0.0,0.0,0.0,0.0458,0.0
12610,0.0,0.0,0.0,0.0,0.0,0.0433,0.0
12620,0.0,0.0,0.0,0.0,0.0,0.0409,0.0
12630,0.0,0.0,0.0,0.0,0.0,0.0385,0.0
12640,0.0,0.0,0.0,0.0,0.0,0.0361,0.0
12650,0.0,0.0,0.0,0.0,0.0,0.0337,0.0
12660,0.0,0.0,0.0,0.0,0.0,0.0314,0.0
12670,0.0,0.0,0.0,0.0,0.0,0.0291,0.0
12680,0.0,0.0,0.0,0.0,0.0,0.0268,0.0
12690,0.0,0.0,0.0,0.0,0.0,0.0245,0.0
12700,0.0,0.0,0.0,0.0,0.0,0.0223,0.0
12710,0.0,0.0,0.0,0.0,0.0,0.0209,0.0
12720,0.0,0.0,0.0,0.0,0.0,0.0195,0.0
12730,0.0,0.0,0.0,0.0,0.0,0.0182,0.0
12740,0.0,0.0,0.0,0.0,0.0,0.0168,0.0
12750,0.0,0.0,0.0,0.0,0.0,0.0155,0.0
12760,0.0,0.0,0.0,0.0,0.0,0.0141,0.0
12770,0.0,0.0,0.0,0.0,0.0,0.0128,0.0
12780,0.0,0.0,0.0,0.0,0.0,0.0115,0.0
12790,0.0,0.0,0.0,0.0,0.0,0.0101,0.0
12800,0.0,0.0,0.0,0.0,0.0,0.0088,0.0
12810,0.0,0.0,0.0,0.0,0.0,0.0085,0.0
12820,0.0,0.0,0.0,0.0,0.0,0.0081,0.0
12830,0.0,0.0,0.0,0.0,0.0,0.0078,0.0
12840,0.0,0.0,0.0,0.0,0.0,0.0074,0.0
12850,0.0,0.0,0.0,0.0,0.0,0.0071,0.0
12860,0.0,0.0,0.0,0.0,0.0,0.0068,0.0
12870,0.0,0.0,0.0,0.0,0.0,0.0064,0.0
12880,0.0,0.0,0.0,0.0,0.0,0.0061,0.0
12890,0.0,0.0,0.0,0.0,0.0,0.0058,0.0
12900,0.0,0.0,0.0,0.0,0.0,0.0054,0.0
